ensembl_id,omim_id
ENSG00000236267.1,
ENSG00000164849.10,
ENSG00000232153.3,
ENSG00000259397.3,
ENSG00000276828.1,
ENSG00000260012.1,
ENSG00000203797.12,124450
ENSG00000125207.7,605571
ENSG00000134160.15,603576
ENSG00000162241.13,610825
ENSG00000203325.3,
ENSG00000243414.6,608321
ENSG00000285677.2,
ENSG00000228168.1,
ENSG00000231876.8,
ENSG00000159263.16,600892
ENSG00000228790.1,
ENSG00000179938.12,
ENSG00000147481.17,608714
ENSG00000125398.8,608160
ENSG00000259843.2,
ENSG00000273294.1,
ENSG00000143816.8,602863
ENSG00000260555.1,
ENSG00000070081.17,608020
ENSG00000211814.1,
ENSG00000286819.1,
ENSG00000173262.12,611039
ENSG00000226292.1,
ENSG00000251520.1,
ENSG00000183389.5,
ENSG00000184144.12,190197
ENSG00000228399.1,
ENSG00000273639.6,
ENSG00000074266.22,605984
ENSG00000253304.2,
ENSG00000145216.16,607686
ENSG00000255835.1,
ENSG00000270427.1,
ENSG00000215414.4,
ENSG00000239256.1,
ENSG00000093010.15,116790
ENSG00000228430.9,
ENSG00000173120.15,605657
ENSG00000138376.11,601593
ENSG00000179195.16,617890
ENSG00000166492.9,
ENSG00000271723.5,
ENSG00000180340.7,600667
ENSG00000286508.1,
ENSG00000227924.2,
ENSG00000140465.14,108330
ENSG00000260077.1,
ENSG00000274191.1,
ENSG00000038427.16,118661
ENSG00000281566.3,
ENSG00000163915.7,
ENSG00000276397.2,
ENSG00000003056.8,154540
ENSG00000138834.14,605431
ENSG00000263072.8,
ENSG00000175455.16,617147
ENSG00000206177.7,609639
ENSG00000230847.4,
ENSG00000234211.2,
ENSG00000251345.2,
ENSG00000136110.13,605147
ENSG00000197345.13,611834
ENSG00000270986.1,
ENSG00000200312.1,
ENSG00000267698.1,
ENSG00000245748.1,
ENSG00000126264.10,604089
ENSG00000274508.1,
ENSG00000279675.1,
ENSG00000114098.18,618521
ENSG00000287744.1,
ENSG00000233467.2,
ENSG00000225612.2,
ENSG00000266728.5,
ENSG00000162378.13,618673
ENSG00000270510.1,
ENSG00000139200.14,616065
ENSG00000154358.23,608616
ENSG00000211857.1,
ENSG00000262686.1,
ENSG00000180532.11,613419
ENSG00000226725.2,
ENSG00000237329.2,
ENSG00000271716.1,
ENSG00000012963.15,613816
ENSG00000204116.11,300922
ENSG00000175319.3,
ENSG00000215899.3,
ENSG00000048828.17,612265
ENSG00000253311.3,
ENSG00000167014.11,617131
ENSG00000249125.2,
ENSG00000157617.17,617581
ENSG00000104472.10,607268
ENSG00000079459.13,184420
ENSG00000253853.3,
ENSG00000233260.1,
ENSG00000179101.5,
ENSG00000273025.1,
ENSG00000205971.3,
ENSG00000180662.8,
ENSG00000279908.1,
ENSG00000267030.1,
ENSG00000245526.11,616611
ENSG00000267472.1,
ENSG00000279123.1,
ENSG00000226741.2,
ENSG00000230834.1,
ENSG00000233124.2,
ENSG00000283069.1,
ENSG00000261552.1,
ENSG00000163975.12,155750
ENSG00000166848.7,605061
ENSG00000224678.3,
ENSG00000245870.4,
ENSG00000274265.5,
ENSG00000134183.13,139340
ENSG00000255130.1,
ENSG00000023902.14,608335
ENSG00000166263.13,610415
ENSG00000128050.9,172439
ENSG00000240776.1,
ENSG00000129910.8,114019
ENSG00000174501.14,
ENSG00000214043.8,
ENSG00000254246.1,
ENSG00000250407.1,
ENSG00000138795.10,153245
ENSG00000105467.9,608373
ENSG00000167670.16,601246
ENSG00000147684.10,601445
ENSG00000115661.14,604719
ENSG00000261842.1,
ENSG00000158869.11,147139
ENSG00000279446.1,
ENSG00000132581.10,602934
ENSG00000228126.1,616092
ENSG00000095066.12,607824
ENSG00000226987.1,
ENSG00000223509.8,
ENSG00000264269.1,
ENSG00000260781.1,
ENSG00000169992.10,606479
ENSG00000206808.1,
ENSG00000224504.2,
ENSG00000179295.18,176876
ENSG00000171103.11,619404
ENSG00000261794.2,
ENSG00000233845.1,
ENSG00000198153.8,
ENSG00000277368.1,
ENSG00000228553.1,
ENSG00000267363.1,
ENSG00000230508.1,
ENSG00000272693.4,
ENSG00000286915.1,
ENSG00000232517.2,
ENSG00000118729.12,114251
ENSG00000104218.16,611654
ENSG00000261663.1,
ENSG00000258244.1,
ENSG00000274002.1,
ENSG00000242352.2,
ENSG00000105568.18,605983
ENSG00000260492.3,
ENSG00000276445.1,
ENSG00000171943.12,614704
ENSG00000235885.8,
ENSG00000108592.17,618411
ENSG00000275392.1,
ENSG00000234004.4,
ENSG00000130726.12,601742
ENSG00000234394.8,
ENSG00000249392.1,
ENSG00000130827.6,300022
ENSG00000256358.1,
ENSG00000280116.2,
ENSG00000261211.1,
ENSG00000250969.1,
ENSG00000264107.1,
ENSG00000196115.13,
ENSG00000228541.1,
ENSG00000247095.3,
ENSG00000137409.20,610449
ENSG00000251431.1,
ENSG00000179930.6,
ENSG00000271364.1,
ENSG00000236378.1,
ENSG00000254560.6,
ENSG00000164237.9,613379
ENSG00000213145.10,123875
ENSG00000257094.1,
ENSG00000267136.1,
ENSG00000022556.16,609364
ENSG00000267238.1,
ENSG00000211817.2,
ENSG00000278338.4,
ENSG00000227562.1,
ENSG00000242993.1,
ENSG00000250516.1,
ENSG00000256070.1,
ENSG00000215914.4,
ENSG00000266200.6,604423
ENSG00000265125.5,
ENSG00000241511.1,
ENSG00000237167.1,
ENSG00000136457.10,602178
ENSG00000286758.1,
ENSG00000173868.12,
ENSG00000283638.2,
ENSG00000116254.18,610771
ENSG00000159658.15,619559
ENSG00000275285.1,
ENSG00000286716.1,
ENSG00000231978.2,
ENSG00000269035.1,
ENSG00000169598.17,601883
ENSG00000258660.1,
ENSG00000231413.1,
ENSG00000266274.2,
ENSG00000050438.17,605024
ENSG00000140955.11,619532
ENSG00000183114.8,
ENSG00000164687.11,605168
ENSG00000178233.18,
ENSG00000257511.1,
ENSG00000257660.5,
ENSG00000102387.16,300314
ENSG00000277631.5,
ENSG00000131269.19,300135
ENSG00000256206.2,
ENSG00000274614.1,
ENSG00000177483.12,
ENSG00000214562.15,
ENSG00000203757.2,
ENSG00000223911.1,
ENSG00000286708.1,
ENSG00000158966.16,620144
ENSG00000285575.1,
ENSG00000196418.13,194631
ENSG00000249026.2,
ENSG00000249201.2,
ENSG00000243649.9,138470
ENSG00000240898.1,
ENSG00000213711.3,
ENSG00000236475.1,
ENSG00000151838.12,
ENSG00000185177.14,617444
ENSG00000251426.1,
ENSG00000205412.5,
ENSG00000272702.1,
ENSG00000273218.1,
ENSG00000284966.3,
ENSG00000087116.16,604539
ENSG00000123146.20,601211
ENSG00000180921.7,611927
ENSG00000237221.1,
ENSG00000285534.1,
ENSG00000276747.1,610363
ENSG00000130830.15,305360
ENSG00000196072.12,609768
ENSG00000231205.11,
ENSG00000265618.1,
ENSG00000153071.15,601236
ENSG00000254372.1,
ENSG00000175221.15,604062
ENSG00000143850.16,607771
ENSG00000066926.13,612386
ENSG00000261335.1,
ENSG00000182986.15,606427
ENSG00000139624.14,615335
ENSG00000217707.2,
ENSG00000263627.1,
ENSG00000237505.8,
ENSG00000233910.1,
ENSG00000287949.1,
ENSG00000107815.10,606075
ENSG00000150967.18,605453
ENSG00000255248.9,615965
ENSG00000231221.1,
ENSG00000232455.2,
ENSG00000253592.1,
ENSG00000271218.1,
ENSG00000157306.14,
ENSG00000232408.1,
ENSG00000270141.3,
ENSG00000166800.10,618928
ENSG00000267089.1,
ENSG00000157800.18,619137
ENSG00000166595.12,614778
ENSG00000170465.10,612315
ENSG00000119431.10,
ENSG00000169807.10,
ENSG00000167107.13,610465
ENSG00000175513.9,
ENSG00000196260.5,
ENSG00000237693.4,608212
ENSG00000164039.15,
ENSG00000248767.2,
ENSG00000140365.16,616701
ENSG00000274225.1,
ENSG00000286048.1,
ENSG00000227000.2,
ENSG00000188522.15,615886
ENSG00000101596.16,614982
ENSG00000116667.15,
ENSG00000169242.12,191164
ENSG00000159164.10,185860
ENSG00000285624.2,
ENSG00000257759.2,
ENSG00000053501.13,610675
ENSG00000286416.1,
ENSG00000182168.15,603610
ENSG00000126878.13,
ENSG00000258781.3,
ENSG00000136449.15,609835
ENSG00000162928.9,601789
ENSG00000211947.2,
ENSG00000279256.1,
ENSG00000242766.1,
ENSG00000187017.17,606351
ENSG00000229272.2,
ENSG00000146414.16,608048
ENSG00000224814.1,
ENSG00000105339.11,617503
ENSG00000180071.20,620259
ENSG00000288087.1,
ENSG00000253522.6,
ENSG00000004777.18,614902
ENSG00000287601.1,
ENSG00000116035.4,604295
ENSG00000005102.14,600147
ENSG00000203710.12,120620
ENSG00000175482.9,611525
ENSG00000233167.1,
ENSG00000270755.1,
ENSG00000154258.17,612507
ENSG00000166482.12,600596
ENSG00000196741.5,
ENSG00000247271.7,
ENSG00000228358.6,
ENSG00000234690.7,
ENSG00000232615.4,
ENSG00000262662.1,
ENSG00000287264.1,
ENSG00000115009.13,601960
ENSG00000261549.2,
ENSG00000286451.1,
ENSG00000235472.1,
ENSG00000271113.1,
ENSG00000060566.14,611998
ENSG00000145730.21,170270
ENSG00000163539.18,605853
ENSG00000124767.7,138750
ENSG00000217275.2,
ENSG00000271586.1,
ENSG00000229251.3,
ENSG00000134504.14,613420
ENSG00000136950.13,
ENSG00000232023.3,
ENSG00000285696.1,
ENSG00000211451.12,
ENSG00000259091.1,
ENSG00000262880.1,
ENSG00000245067.7,
ENSG00000178127.13,600532
ENSG00000259086.3,
ENSG00000224881.1,
ENSG00000258096.1,
ENSG00000143507.18,608867
ENSG00000244266.1,
ENSG00000104892.17,601334
ENSG00000266202.1,
ENSG00000138942.16,620096
ENSG00000285987.1,
ENSG00000064932.16,615729
ENSG00000110900.16,621013
ENSG00000108963.19,603527
ENSG00000139579.13,612104
ENSG00000123472.12,608917
ENSG00000249565.2,
ENSG00000196542.8,610412
ENSG00000225496.1,
ENSG00000172354.10,139390
ENSG00000236281.1,
ENSG00000258401.1,
ENSG00000286696.1,
ENSG00000286637.1,
ENSG00000254338.1,
ENSG00000225233.2,
ENSG00000140265.13,620932
ENSG00000213218.11,118820
ENSG00000235281.2,
ENSG00000275881.1,
ENSG00000183396.4,
ENSG00000273399.2,
ENSG00000187658.7,
ENSG00000237326.1,
ENSG00000286086.1,
ENSG00000288080.1,
ENSG00000132958.17,606791
ENSG00000243038.1,
ENSG00000261360.1,
ENSG00000245869.2,
ENSG00000247077.7,614939
ENSG00000211637.2,
ENSG00000198915.12,614531
ENSG00000259495.3,
ENSG00000108389.10,603559
ENSG00000166025.18,614657
ENSG00000240990.10,607530
ENSG00000244722.1,
ENSG00000115042.10,
ENSG00000259132.1,
ENSG00000279847.3,
ENSG00000164091.12,611059
ENSG00000173068.18,608669
ENSG00000251072.2,
ENSG00000173156.7,605781
ENSG00000267943.1,
ENSG00000285530.1,
ENSG00000023171.19,620179
ENSG00000233068.3,
ENSG00000250571.7,165280
ENSG00000272630.1,
ENSG00000285728.2,
ENSG00000229308.1,
ENSG00000178287.18,
ENSG00000278305.1,
ENSG00000168269.10,601093
ENSG00000166411.14,601149
ENSG00000238217.6,
ENSG00000245573.9,611468
ENSG00000280953.2,
ENSG00000264151.6,
ENSG00000287171.1,
ENSG00000118503.15,191163
ENSG00000095574.12,606238
ENSG00000136274.9,619419
ENSG00000188280.11,
ENSG00000231971.6,
ENSG00000269050.1,
ENSG00000258777.1,
ENSG00000234118.1,
ENSG00000236591.1,
ENSG00000265408.1,
ENSG00000287257.1,
ENSG00000258893.1,
ENSG00000285582.1,
ENSG00000115365.12,604155
ENSG00000164338.10,616194
ENSG00000080493.18,603345
ENSG00000256533.1,
ENSG00000176204.14,610870
ENSG00000265217.2,
ENSG00000214815.2,
ENSG00000280039.1,
ENSG00000254718.6,
ENSG00000255162.1,
ENSG00000260269.5,
ENSG00000228275.1,
ENSG00000253321.1,
ENSG00000280969.2,400030
ENSG00000112984.12,605664
ENSG00000287392.1,
ENSG00000271889.1,
ENSG00000250546.6,
ENSG00000258365.1,
ENSG00000259704.2,
ENSG00000286101.1,
ENSG00000257060.7,
ENSG00000249199.2,
ENSG00000169504.15,606536
ENSG00000132446.7,300308
ENSG00000285080.1,
ENSG00000102468.11,182135
ENSG00000214668.4,
ENSG00000287902.1,
ENSG00000188282.12,620994
ENSG00000229418.2,
ENSG00000280450.1,
ENSG00000116815.16,153420
ENSG00000250230.3,
ENSG00000047346.13,620168
ENSG00000223872.2,
ENSG00000287633.1,
ENSG00000251598.2,
ENSG00000255026.1,
ENSG00000021826.17,608307
ENSG00000288573.1,
ENSG00000229334.1,
ENSG00000250317.8,617465
ENSG00000121270.16,607040
ENSG00000279466.1,
ENSG00000204644.10,612192
ENSG00000287755.1,
ENSG00000105223.20,615698
ENSG00000271659.1,
ENSG00000164327.13,609022
ENSG00000260306.1,
ENSG00000271257.1,
ENSG00000186020.13,
ENSG00000197891.12,607096
ENSG00000266173.7,608626
ENSG00000173020.11,109635
ENSG00000132677.13,607079
ENSG00000138459.9,620298
ENSG00000265973.1,
ENSG00000099338.23,613452
ENSG00000227256.1,
ENSG00000160216.21,614794
ENSG00000104899.8,600957
ENSG00000231625.4,
ENSG00000249637.2,
ENSG00000188227.13,
ENSG00000225451.1,
ENSG00000255401.1,
ENSG00000236409.2,
ENSG00000073803.14,604915
ENSG00000124253.11,614168
ENSG00000284610.1,
ENSG00000001629.10,620069
ENSG00000228463.10,
ENSG00000154545.17,300702
ENSG00000146477.6,604842
ENSG00000198555.7,
ENSG00000285671.1,
ENSG00000124120.11,
ENSG00000235979.9,
ENSG00000198336.9,160770
ENSG00000134086.8,608537
ENSG00000158079.16,
ENSG00000256625.1,
ENSG00000106089.12,186590
ENSG00000117834.13,620216
ENSG00000261429.2,
ENSG00000260177.1,
ENSG00000186687.16,615831
ENSG00000197253.13,191081
ENSG00000225078.2,
ENSG00000215301.11,300160
ENSG00000233293.1,
ENSG00000076984.18,603014
ENSG00000138814.17,114105
ENSG00000072133.11,300303
ENSG00000106624.11,602981
ENSG00000245080.7,
ENSG00000178187.8,
ENSG00000102934.10,600340
ENSG00000285632.1,
ENSG00000143222.12,610554
ENSG00000159216.19,151385
ENSG00000227934.1,
ENSG00000166265.13,616020
ENSG00000258162.4,
ENSG00000145439.12,619394
ENSG00000229262.1,
ENSG00000214147.2,
ENSG00000269984.1,
ENSG00000232142.1,
ENSG00000225217.1,140556
ENSG00000136986.10,608813
ENSG00000286572.1,
ENSG00000129450.9,605640
ENSG00000121769.8,134651
ENSG00000105072.9,
ENSG00000247516.8,
ENSG00000026025.16,193060
ENSG00000171101.13,
ENSG00000286065.2,
ENSG00000224376.1,
ENSG00000254395.1,
ENSG00000225928.2,
ENSG00000149305.7,604654
ENSG00000225169.1,
ENSG00000270558.1,
ENSG00000259959.1,
ENSG00000279713.1,
ENSG00000204140.10,
ENSG00000260605.1,
ENSG00000178130.9,
ENSG00000278530.4,
ENSG00000204850.4,
ENSG00000272347.1,
ENSG00000268560.1,
ENSG00000251455.1,
ENSG00000285703.1,
ENSG00000265148.6,
ENSG00000284655.1,
ENSG00000287727.1,
ENSG00000229390.1,
ENSG00000204576.12,
ENSG00000266708.1,
ENSG00000273151.1,
ENSG00000182934.12,182180
ENSG00000169164.7,
ENSG00000255949.1,
ENSG00000235258.1,
ENSG00000168268.11,
ENSG00000261051.1,
ENSG00000224738.1,
ENSG00000211976.2,
ENSG00000173728.11,
ENSG00000090402.8,609845
ENSG00000104327.7,114050
ENSG00000115760.14,605638
ENSG00000182013.18,620933
ENSG00000258012.1,
ENSG00000285744.1,
ENSG00000236107.10,
ENSG00000237581.1,
ENSG00000253480.1,
ENSG00000111266.9,607175
ENSG00000225069.3,
ENSG00000258082.1,
ENSG00000267618.5,
ENSG00000211860.1,
ENSG00000260206.1,
ENSG00000287924.1,
ENSG00000228658.1,
ENSG00000287868.1,
ENSG00000114200.10,177400
ENSG00000230241.1,
ENSG00000260612.1,
ENSG00000107954.10,603804
ENSG00000183454.18,138253
ENSG00000253341.1,
ENSG00000273118.1,
ENSG00000134802.18,618034
ENSG00000007168.14,601545
ENSG00000226138.4,
ENSG00000198049.7,600264
ENSG00000172216.6,189965
ENSG00000230186.3,
ENSG00000233968.7,
ENSG00000285458.1,
ENSG00000182606.17,608112
ENSG00000224631.4,
ENSG00000127412.7,606679
ENSG00000135387.21,601178
ENSG00000258301.3,
ENSG00000203645.2,
ENSG00000273061.1,
ENSG00000116717.13,126335
ENSG00000165966.16,609730
ENSG00000102383.14,300576
ENSG00000235422.1,
ENSG00000178149.17,618904
ENSG00000213706.2,
ENSG00000236208.1,
ENSG00000214491.8,
ENSG00000235852.1,
ENSG00000284057.1,
ENSG00000286171.1,
ENSG00000184698.5,
ENSG00000287422.1,
ENSG00000233967.7,
ENSG00000185666.15,602705
ENSG00000143552.9,
ENSG00000106066.15,609780
ENSG00000278830.1,
ENSG00000286142.2,
ENSG00000262482.1,
ENSG00000268870.1,
ENSG00000170006.12,
ENSG00000211734.3,
ENSG00000130598.16,191043
ENSG00000232254.1,
ENSG00000276075.1,
ENSG00000218965.1,
ENSG00000261915.6,
ENSG00000178502.6,619078
ENSG00000047634.15,300227
ENSG00000253572.2,
ENSG00000184361.13,
ENSG00000100012.12,612824
ENSG00000152253.9,609395
ENSG00000088320.4,610388
ENSG00000184164.15,607171
ENSG00000159111.13,611825
ENSG00000254387.1,
ENSG00000229133.1,
ENSG00000279392.1,
ENSG00000185864.17,
ENSG00000164120.14,601688
ENSG00000243672.1,
ENSG00000240698.1,
ENSG00000245213.7,
ENSG00000136694.9,605509
ENSG00000267677.1,
ENSG00000222012.1,
ENSG00000271394.1,
ENSG00000130522.6,165162
ENSG00000198482.14,620970
ENSG00000094914.14,605378
ENSG00000183242.12,607899
ENSG00000170266.16,611458
ENSG00000269292.1,
ENSG00000074181.9,600276
ENSG00000226812.2,
ENSG00000287832.1,
ENSG00000257879.1,
ENSG00000270114.1,
ENSG00000227609.2,
ENSG00000177885.15,108355
ENSG00000253471.1,
ENSG00000008018.9,602017
ENSG00000286573.1,
ENSG00000187068.3,
ENSG00000263586.1,
ENSG00000270593.1,
ENSG00000214198.8,
ENSG00000244171.4,
ENSG00000272758.6,
ENSG00000019186.10,126065
ENSG00000230010.2,
ENSG00000266835.6,
ENSG00000165672.7,604769
ENSG00000177410.13,
ENSG00000204188.7,
ENSG00000100578.18,610178
ENSG00000249264.1,
ENSG00000228701.2,
ENSG00000179270.7,613425
ENSG00000254171.1,
ENSG00000272752.6,
ENSG00000180189.10,
ENSG00000259695.2,
ENSG00000262962.1,
ENSG00000196337.13,608826
ENSG00000260725.1,
ENSG00000285906.2,
ENSG00000112499.13,602608
ENSG00000278546.1,
ENSG00000274372.5,
ENSG00000235420.7,
ENSG00000196754.13,176993
ENSG00000205542.11,300159
ENSG00000287622.1,
ENSG00000205584.6,
ENSG00000092036.19,613431
ENSG00000258168.6,
ENSG00000259376.1,
ENSG00000232431.3,
ENSG00000164399.5,147740
ENSG00000177212.4,
ENSG00000147251.16,300681
ENSG00000259831.1,
ENSG00000226128.1,
ENSG00000241947.1,
ENSG00000259161.2,
ENSG00000109332.20,602963
ENSG00000166123.14,138210
ENSG00000227764.2,
ENSG00000287220.1,
ENSG00000233817.1,
ENSG00000155313.16,604736
ENSG00000233308.2,
ENSG00000198113.3,
ENSG00000235016.1,
ENSG00000176978.14,610537
ENSG00000271361.1,
ENSG00000119688.21,603214
ENSG00000171126.8,606767
ENSG00000168393.13,188345
ENSG00000114491.14,613891
ENSG00000233452.7,
ENSG00000260029.2,
ENSG00000224419.1,
ENSG00000236699.9,619919
ENSG00000062716.13,611753
ENSG00000288077.1,
ENSG00000251003.9,
ENSG00000214914.3,
ENSG00000226439.3,
ENSG00000258178.1,
ENSG00000270147.1,
ENSG00000241832.1,
ENSG00000285675.1,
ENSG00000129204.17,604334
ENSG00000257008.6,609046
ENSG00000243491.1,
ENSG00000174021.11,600874
ENSG00000250451.5,
ENSG00000286711.1,
ENSG00000204634.13,
ENSG00000169313.10,600515
ENSG00000144339.12,605734
ENSG00000228215.3,
ENSG00000261248.1,
ENSG00000186458.5,
ENSG00000138771.16,604570
ENSG00000130023.16,615532
ENSG00000114487.10,603205
ENSG00000137218.10,607744
ENSG00000277938.1,
ENSG00000287761.1,
ENSG00000163479.14,600867
ENSG00000270049.3,
ENSG00000162496.9,612830
ENSG00000168032.10,603161
ENSG00000286039.1,
ENSG00000008256.16,605081
ENSG00000272175.1,
ENSG00000257360.1,
ENSG00000111199.12,605427
ENSG00000230310.1,
ENSG00000198732.11,608488
ENSG00000287342.1,
ENSG00000152439.13,
ENSG00000248148.1,
ENSG00000287944.1,
ENSG00000242537.1,
ENSG00000251019.1,
ENSG00000136942.15,618315
ENSG00000162040.7,619210
ENSG00000233952.1,
ENSG00000272047.3,608780
ENSG00000238077.1,
ENSG00000249515.1,
ENSG00000229699.1,
ENSG00000255494.1,
ENSG00000185924.7,610461
ENSG00000164190.19,608667
ENSG00000286742.1,
ENSG00000287286.1,
ENSG00000171812.13,120252
ENSG00000283415.2,
ENSG00000275491.1,
ENSG00000169762.17,612758
ENSG00000258601.1,
ENSG00000276200.1,
ENSG00000067798.16,611629
ENSG00000286982.1,
ENSG00000271752.1,
ENSG00000197161.7,
ENSG00000233017.3,
ENSG00000070785.17,606273
ENSG00000260256.1,
ENSG00000104368.19,173370
ENSG00000186416.17,300440
ENSG00000235323.2,
ENSG00000260357.1,
ENSG00000271952.2,
ENSG00000273177.1,
ENSG00000242042.1,
ENSG00000286493.1,
ENSG00000163518.11,605876
ENSG00000267838.2,
ENSG00000226465.3,
ENSG00000229118.1,
ENSG00000255467.1,
ENSG00000103742.12,616810
ENSG00000229588.2,
ENSG00000128422.17,148069
ENSG00000103942.13,604799
ENSG00000258115.1,
ENSG00000285593.1,
ENSG00000227531.1,
ENSG00000135407.10,613397
ENSG00000105835.13,608764
ENSG00000233067.4,
ENSG00000250474.2,
ENSG00000246863.2,
ENSG00000264196.1,
ENSG00000259061.1,
ENSG00000186230.7,
ENSG00000237629.1,
ENSG00000279973.2,
ENSG00000251692.8,613442
ENSG00000228360.1,
ENSG00000237775.1,
ENSG00000248473.2,
ENSG00000236722.1,
ENSG00000279493.1,
ENSG00000186866.17,610249
ENSG00000286827.1,
ENSG00000108669.16,182115
ENSG00000141034.10,617699
ENSG00000258017.2,
ENSG00000160469.17,609235
ENSG00000015475.19,601997
ENSG00000225938.1,
ENSG00000181656.7,607468
ENSG00000163874.11,610562
ENSG00000014257.16,171790
ENSG00000092010.15,600654
ENSG00000218476.2,
ENSG00000145075.13,
ENSG00000260743.1,
ENSG00000287007.1,
ENSG00000258223.6,
ENSG00000184394.3,
ENSG00000275688.4,
ENSG00000204971.3,
ENSG00000248703.2,
ENSG00000225502.2,
ENSG00000234573.1,
ENSG00000180409.3,
ENSG00000074621.14,603617
ENSG00000224819.2,
ENSG00000225044.1,
ENSG00000250140.1,
ENSG00000280068.1,
ENSG00000229833.10,614770
ENSG00000285564.2,
ENSG00000287854.1,
ENSG00000213291.3,
ENSG00000168306.13,601641
ENSG00000258477.1,
ENSG00000144711.16,610166
ENSG00000287347.1,
ENSG00000275636.1,
ENSG00000283128.2,
ENSG00000287929.1,
ENSG00000255131.2,
ENSG00000105879.12,606872
ENSG00000286921.1,
ENSG00000230121.1,
ENSG00000104147.9,606020
ENSG00000166797.11,618382
ENSG00000286296.1,
ENSG00000273175.1,
ENSG00000211847.1,
ENSG00000223375.1,
ENSG00000156531.17,300414
ENSG00000179695.3,
ENSG00000163705.13,
ENSG00000253920.1,
ENSG00000250420.8,
ENSG00000231476.1,
ENSG00000256209.2,
ENSG00000286093.1,
ENSG00000237429.1,
ENSG00000259010.1,
ENSG00000238184.1,
ENSG00000279065.1,
ENSG00000100583.4,
ENSG00000257239.1,
ENSG00000127588.5,607298
ENSG00000249996.1,
ENSG00000249994.1,
ENSG00000258430.1,
ENSG00000163933.10,611908
ENSG00000197429.11,147485
ENSG00000101624.11,620791
ENSG00000115694.15,602255
ENSG00000174839.13,620561
ENSG00000213133.4,
ENSG00000105792.19,617949
ENSG00000265134.1,
ENSG00000100577.19,603758
ENSG00000174667.4,611538
ENSG00000253182.1,
ENSG00000113578.18,131220
ENSG00000120693.14,603295
ENSG00000121057.13,602449
ENSG00000142684.9,616698
ENSG00000168594.15,604778
ENSG00000108946.15,188830
ENSG00000173585.17,604738
ENSG00000152332.16,608849
ENSG00000160712.13,147880
ENSG00000250777.2,
ENSG00000287057.1,
ENSG00000256134.1,
ENSG00000284837.1,
ENSG00000102271.14,300348
ENSG00000186442.7,148043
ENSG00000281450.1,617179
ENSG00000148584.15,618199
ENSG00000148346.12,600181
ENSG00000279966.2,
ENSG00000146963.18,613056
ENSG00000178115.11,
ENSG00000278857.1,
ENSG00000232757.1,
ENSG00000268533.1,
ENSG00000121210.16,616243
ENSG00000105135.16,605770
ENSG00000285569.2,
ENSG00000136381.13,147582
ENSG00000196914.9,604763
ENSG00000163492.15,616031
ENSG00000164695.5,610899
